Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
6.71,0.02960641,1,21,1,2,1516.0266,False,True,False,False
17.1,0.129140919,2,13,0,1,1667.829,False,True,False,False
5.175,0.029555773,2,18,0,1,1693.7952,False,True,False,False
12.65,0.063146492,3,11,1,0,962.7468,False,False,True,False
16.5,0.066352552,3,21,1,2,4195.8716,False,True,False,False
4.635,0.246678647,2,35,0,2,385.4982,True,False,False,False
7.725,0.047977607,4,11,1,0,2241.0828,False,False,True,False
7.0,0.151712642,2,18,0,1,1278.336,False,True,False,False
12.1,0.030174246,1,21,1,2,1531.34,False,True,False,False
7.6,0.238366442,3,22,0,0,852.224,True,False,False,False
12.85,0.055603753,4,22,0,0,394.1536,True,False,False,False
17.75,0.029648306,3,16,0,1,1264.3542,False,True,False,False
12.3,0.105812357,3,35,1,0,4012.1108,False,False,False,True
20.25,0.02593166,3,33,2,0,3078.6592,False,True,False,False
17.85,0.019671473,4,35,0,2,213.056,True,False,False,False
6.76,0.028982682,1,23,0,2,1438.128,False,True,False,False
6.63,0.019153299,1,35,0,2,400.8116,True,False,False,False
14.15,0.184254826,1,11,1,0,1218.414,False,False,True,False
20.75,0.025169703,3,21,1,2,1187.7872,False,True,False,False
7.84,0.153494979,1,23,0,2,798.96,False,True,False,False
19.6,0.034093203,1,13,0,1,1492.0578,False,True,False,False
10.5,0.045655118,3,22,0,0,171.1106,True,False,False,False
5.655,0.142732848,3,22,0,0,166.45,True,False,False,False
12.5,0.110163385,1,21,1,2,1320.9472,False,True,False,False
10.195,0.041934387,1,16,0,1,615.1992,False,True,False,False
21.1,0.028868467,3,35,1,0,5056.751,False,False,False,True
6.135,0.079312367,3,16,0,1,3325.0052,False,True,False,False
9.1,0.174085625,2,16,0,1,2390.8878,False,True,False,False
14.6,0.059732844,4,11,1,0,5287.7836,False,False,True,False
20.7,0.039245805,3,23,0,2,1511.366,False,True,False,False
19.0,0.097510482,1,18,0,1,709.077,False,True,False,False
9.195,0.114885647,1,23,0,2,1100.5674,False,True,False,False
19.6,0.072295507,1,35,0,2,88.5514,True,False,False,False
6.425,0.010436256,2,16,0,1,3749.7856,False,True,False,False
12.15,0.104257037,1,22,0,0,179.766,True,False,False,False
17.0,0.126440335,2,21,1,2,1384.1982,False,True,False,False
7.06,0.0,1,35,1,0,1757.712,False,False,False,True
9.0,0.120965853,1,35,0,2,110.5228,True,False,False,False
11.395,0.0,3,35,1,0,2106.5912,False,False,False,True
9.0,0.069031467,1,33,2,0,442.0912,False,True,False,False
6.215,0.049823839,4,11,1,0,677.1186,False,False,True,False
7.475,0.126752975,3,22,0,0,308.9312,True,False,False,False
11.0,0.1062679,2,11,1,0,3237.1196,False,False,True,False
19.7,0.053305463,1,21,1,2,848.895,False,True,False,False
18.75,0.023820082,2,33,2,0,1488.063,False,True,False,False
11.6,0.037549969,2,33,2,0,2281.6966,False,True,False,False
13.0,0.03525175,1,11,1,0,923.4646,False,False,True,False
7.285,0.031200065,3,21,1,2,6303.7944,False,True,False,False
5.46,0.106538757,3,35,1,0,5779.144,False,False,False,True
18.6,0.012673238,2,21,1,2,4020.7662,False,True,False,False
6.615,0.093307668,4,33,2,0,2570.6538,False,True,False,False
10.1,0.056191301,2,18,0,1,579.246,False,True,False,False
17.7,0.116542484,3,23,0,2,3504.1054,False,True,False,False
10.5,0.011285795,4,16,0,1,4266.4464,False,True,False,False
8.27,0.127308434,4,35,1,0,7033.5112,False,False,False,True
12.3,0.069742672,2,11,1,0,1715.1008,False,False,True,False
14.85,0.093010026,3,35,1,0,3704.5112,False,False,False,True
18.85,0.03961061,1,33,2,0,759.012,False,True,False,False
7.485,0.069514712,2,13,0,1,1326.2736,False,True,False,False
14.3,0.083147702,4,22,0,0,422.1172,True,False,False,False
10.6,0.011106465,1,21,1,2,419.454,False,True,False,False
6.055,0.02528566,3,35,1,0,4474.176,False,False,False,True
13.65,0.072851756,4,33,2,0,3954.852,False,True,False,False
10.3,0.011072421,1,35,1,0,2077.296,False,False,False,True
13.65,0.031494041,2,21,1,2,2197.14,False,True,False,False
6.445,0.029667053,2,33,2,0,1134.5232,False,True,False,False
8.895,0.0,2,16,0,1,1565.9616,False,True,False,False
16.7,0.022099982,2,21,1,2,1334.2632,False,True,False,False
6.115,0.011372972,1,23,0,2,1267.6832,False,True,False,False
11.3,0.091310237,2,22,0,0,190.4188,True,False,False,False
9.3,0.033437991,3,23,0,2,2326.971,False,True,False,False
7.725,0.029117482,2,21,1,2,1583.9382,False,True,False,False
18.0,0.039071642,3,21,1,2,882.8508,False,True,False,False
17.0,0.119362409,4,16,0,1,5960.2416,False,True,False,False
7.895,0.094109236,2,35,1,0,3691.1952,False,False,False,True
12.8,0.02299122,2,18,0,1,1737.738,False,True,False,False
15.85,0.110010191,1,16,0,1,341.5554,False,True,False,False
6.59,0.176748258,1,22,0,0,83.8908,True,False,False,False
6.11,0.0,1,21,1,2,713.7376,False,True,False,False
8.6,0.032463574,2,35,1,0,4963.539,False,False,False,True
9.5,0.035222503,3,18,0,1,1874.8928,False,True,False,False
17.6,0.010055503,3,21,1,2,1787.0072,False,True,False,False
20.0,0.034363029,1,16,0,1,401.4774,False,True,False,False
13.15,0.0,3,13,0,1,2404.8696,False,True,False,False
19.0,0.128349909,2,18,0,1,1482.0708,False,True,False,False
8.1,0.128760294,4,13,0,1,5946.9256,False,True,False,False
9.3,0.043964058,4,11,1,0,4586.0304,False,False,True,False
17.1,0.032470108,3,35,1,0,3728.48,False,False,False,True
13.5,0.094603404,4,11,1,0,3214.4824,False,False,True,False
7.725,0.047743195,4,33,2,0,6474.2392,False,True,False,False
12.8,0.0,2,35,1,0,3823.0236,False,False,False,True
5.485,0.071557769,3,22,0,0,165.7842,True,False,False,False
13.15,0.155105614,3,22,0,0,316.9208,True,False,False,False
7.26,0.014505108,2,13,0,1,1747.725,False,True,False,False
10.5,0.093909644,4,21,1,2,4022.7636,False,True,False,False
19.5,0.077157727,4,16,0,1,2804.3496,False,True,False,False
18.25,0.094957079,3,35,0,2,567.2616,True,False,False,False
17.25,0.072486326,1,35,1,0,2259.0594,False,False,False,True
21.25,0.155694794,3,18,0,1,2999.429,False,True,False,False
8.155,0.20914265,4,35,0,2,379.506,True,False,False,False
14.15,0.095298849,3,33,2,0,3935.5438,False,True,False,False
19.7,0.038736781,2,23,0,2,1510.0344,False,True,False,False
20.75,0.044000492,3,35,0,2,296.9468,True,False,False,False
13.8,0.014720848,1,33,2,0,1516.6924,False,True,False,False
18.35,0.099090261,2,16,0,1,555.2772,False,True,False,False
11.3,0.047814463,3,18,0,1,5033.448,False,True,False,False
8.35,0.127066966,1,21,1,2,1655.1788,False,True,False,False
12.65,0.076474728,4,13,0,1,1146.5076,False,True,False,False
16.7,0.042860026,2,13,0,1,1668.4948,False,True,False,False
5.365,0.141033536,3,13,0,1,858.882,False,True,False,False
6.52,0.044607161,3,23,0,2,2818.3314,False,True,False,False
14.0,0.041283361,3,16,0,1,5452.902,False,True,False,False
6.575,0.075444922,3,33,2,0,2612.5992,False,True,False,False
15.35,0.035143024,2,16,0,1,2093.941,False,True,False,False
6.985,0.13725257,3,33,2,0,2940.1728,False,True,False,False
10.8,0.041831008,4,33,2,0,2261.0568,False,True,False,False
14.85,0.060967038,4,16,0,1,4566.0564,False,True,False,False
6.135,0.078943221,3,35,1,0,1813.6392,False,False,False,True
14.85,0.053837561,2,23,0,2,4287.752,False,True,False,False
9.395,0.039928582,1,33,2,0,1258.362,False,True,False,False
13.5,0.021617996,3,13,0,1,1810.976,False,True,False,False
18.0,0.143495952,1,13,0,1,1062.6168,False,True,False,False
12.35,0.157701958,3,35,1,0,5522.811,False,False,False,True
20.0,0.058719568,2,11,1,0,894.8352,False,False,True,False
20.35,0.142618182,2,13,0,1,1225.072,False,True,False,False
8.785,0.020573334,3,16,0,1,2162.5184,False,True,False,False
5.175,0.030208465,1,35,1,0,1693.7952,False,False,False,True
7.1,0.110234793,3,18,0,1,3115.944,False,True,False,False
14.85,0.093991286,2,13,0,1,3277.0676,False,True,False,False
11.3,0.067001825,4,11,1,0,5438.9202,False,False,True,False
20.25,0.076314907,4,18,0,1,2731.1116,False,True,False,False
20.25,0.022403117,4,35,1,0,8217.3036,False,False,False,True
8.63,0.030944666,4,35,1,0,3715.164,False,False,False,True
5.48,0.02528802,1,22,0,0,416.125,True,False,False,False
11.0,0.057058545,4,23,0,2,3635.268,False,True,False,False
14.1,0.0,4,21,1,2,1842.9344,False,True,False,False
13.85,0.05486977,1,35,0,2,39.948,True,False,False,False
6.61,0.029006239,4,16,0,1,2619.2572,False,True,False,False
5.94,0.034880143,3,16,0,1,4460.86,False,True,False,False
7.975,0.014713909,1,13,0,1,2579.975,False,True,False,False
12.65,0.047237246,2,23,0,2,787.6414,False,True,False,False
11.15,0.032306341,3,21,1,2,986.7156,False,True,False,False
6.825,0.100171568,4,22,0,0,264.3226,True,False,False,False
8.18,0.013130031,3,23,0,2,709.077,False,True,False,False
17.6,0.010096684,3,13,0,1,2599.2832,False,True,False,False
15.75,0.055015935,4,21,1,2,2740.4328,False,True,False,False
12.15,0.015460726,4,23,0,2,5890.9984,False,True,False,False
9.3,0.02346559,4,22,0,0,595.2252,True,False,False,False
13.5,0.017932223,1,11,1,0,239.688,False,False,True,False
9.695,0.047420609,4,16,0,1,4165.2448,False,True,False,False
17.35,0.062547321,1,35,1,0,2067.309,False,False,False,True
20.5,0.112410046,4,23,0,2,3874.956,False,True,False,False
14.85,0.019511288,4,23,0,2,4996.829,False,True,False,False
13.0,0.041789718,4,33,2,0,2550.014,False,True,False,False
7.075,0.022548195,2,33,2,0,583.2408,False,True,False,False
17.85,0.046599684,2,16,0,1,1981.4208,False,True,False,False
10.6,0.095064731,4,22,0,0,697.0926,True,False,False,False
9.695,0.029283081,3,11,1,0,3705.177,False,False,True,False
12.65,0.042383069,2,11,1,0,1607.907,False,False,True,False
5.945,0.155706798,2,22,0,0,645.826,True,False,False,False
17.5,0.016767995,2,18,0,1,1957.452,False,True,False,False
7.39,0.120961347,3,13,0,1,4866.998,False,True,False,False
9.8,0.178622919,3,22,0,0,176.437,True,False,False,False
11.8,0.02633607,1,33,2,0,406.138,False,True,False,False
8.895,0.126287542,4,22,0,0,468.7232,True,False,False,False
11.8,0.11350542,4,21,1,2,2961.4784,False,True,False,False
6.155,0.094201477,4,35,1,0,6817.792,False,False,False,True
17.25,0.125224466,1,23,0,2,679.116,False,True,False,False
11.35,0.005561798,3,13,0,1,3225.801,False,True,False,False
19.25,0.101980245,1,18,0,1,873.5296,False,True,False,False
19.7,0.081193712,4,13,0,1,2553.343,False,True,False,False
14.0,0.024369007,1,21,1,2,922.7988,False,True,False,False
8.355,0.188619537,3,13,0,1,3089.9778,False,True,False,False
15.1,0.094037291,1,21,1,2,495.3552,False,True,False,False
12.1,0.030188505,1,18,0,1,612.536,False,True,False,False
8.185,0.046578409,1,18,0,1,1182.4608,False,True,False,False
8.27,0.223985293,4,35,0,2,555.2772,True,False,False,False
15.5,0.085763562,1,33,2,0,295.6152,False,True,False,False
14.0,0.105145451,3,23,0,2,4844.3608,False,True,False,False
18.0,0.019382568,2,16,0,1,3340.9844,False,True,False,False
9.6,0.0,3,21,1,2,3509.4318,False,True,False,False
6.425,0.093002339,3,35,1,0,4921.5936,False,False,False,True
9.6,0.035549527,4,33,2,0,5346.374,False,True,False,False
7.905,0.054720642,2,35,1,0,2387.5588,False,False,False,True
16.7,0.052708138,2,13,0,1,2404.8696,False,True,False,False
9.3,0.089144149,3,21,1,2,1011.3502,False,True,False,False
8.1,0.128011859,4,16,0,1,6371.706,False,True,False,False
19.1,0.178272728,3,13,0,1,1551.9798,False,True,False,False
8.88,0.099024124,4,11,1,0,3145.905,False,False,True,False
6.825,0.046898544,3,13,0,1,922.7988,False,True,False,False
11.5,0.041994624,4,16,0,1,3475.476,False,True,False,False
7.075,0.022694623,2,13,0,1,2527.3768,False,True,False,False
20.7,0.039467795,3,13,0,1,604.5464,False,True,False,False
7.895,0.061270647,1,21,1,2,343.5528,False,True,False,False
6.86,0.036686158,4,11,1,0,2526.711,False,False,True,False
9.6,0.014200671,4,33,2,0,3214.4824,False,True,False,False
12.1,0.079806266,3,23,0,2,3422.212,False,True,False,False
11.1,0.059797172,3,33,2,0,1057.9562,False,True,False,False
9.5,0.0,4,18,0,1,3025.3952,False,True,False,False
21.0,0.049381666,4,21,1,2,1549.9824,False,True,False,False
5.46,0.107057186,3,23,0,2,2022.7004,False,True,False,False
16.35,0.109274313,4,35,0,2,677.1186,True,False,False,False
17.6,0.018889593,4,33,2,0,4727.18,False,True,False,False
20.35,0.021369722,1,18,0,1,154.4656,False,True,False,False
7.39,0.092927148,4,21,1,2,4267.1122,False,True,False,False
12.3,0.113139486,1,35,0,2,183.7608,True,False,False,False
9.195,0.117387066,3,33,2,0,4492.8184,False,True,False,False
17.1,0.038730229,3,16,0,1,4807.7418,False,True,False,False
13.0,0.030211742,1,11,1,0,539.298,False,False,True,False
15.5,0.032924463,2,21,1,2,2143.876,False,True,False,False
8.695,0.120022543,2,11,1,0,1428.141,False,False,True,False
11.5,0.037388493,2,35,1,0,1410.8302,False,False,False,True
7.5,0.096413261,1,23,0,2,1030.6584,False,True,False,False
7.485,0.069405301,2,11,1,0,1105.228,False,False,True,False
9.8,0.090649107,4,18,0,1,4649.9472,False,True,False,False
11.395,0.021649904,3,18,0,1,4363.6532,False,True,False,False
20.7,0.02689477,1,16,0,1,2482.7682,False,True,False,False
16.2,0.016679232,2,21,1,2,2740.4328,False,True,False,False
19.2,0.00978492,4,35,0,2,451.4124,True,False,False,False
13.15,0.056429024,3,23,0,2,1282.3308,False,True,False,False
21.25,0.009998763,3,23,0,2,551.2824,False,True,False,False
13.15,0.020757926,1,18,0,1,761.0094,False,True,False,False
19.6,0.041374909,1,18,0,1,1416.8224,False,True,False,False
12.6,0.096756649,4,13,0,1,5226.53,False,True,False,False
12.8,0.079523619,3,13,0,1,4961.5416,False,True,False,False
7.285,0.0,3,13,0,1,1414.1592,False,True,False,False
13.1,0.012167988,4,13,0,1,4174.566,False,True,False,False
8.63,0.032976399,2,18,0,1,2846.295,False,True,False,False
10.195,0.147492524,2,13,0,1,1685.8056,False,True,False,False
16.85,0.0,2,21,1,2,2572.6512,False,True,False,False
9.3,0.028566433,4,21,1,2,4860.34,False,True,False,False
15.85,0.110479217,1,11,1,0,531.3084,False,False,True,False
5.485,0.042838514,3,18,0,1,1657.842,False,True,False,False
18.25,0.012264903,3,33,2,0,3397.5774,False,True,False,False
12.6,0.096132367,4,33,2,0,4181.224,False,True,False,False
15.35,0.168780127,4,35,0,2,197.0768,True,False,False,False
12.85,0.099193899,1,18,0,1,656.4788,False,True,False,False
6.13,0.076721393,1,16,0,1,2021.3688,False,True,False,False
14.85,0.06173052,3,35,0,2,160.4578,True,False,False,False
5.655,0.174934513,3,33,2,0,1895.5326,False,True,False,False
11.1,0.0,2,23,0,2,1303.6364,False,True,False,False
11.6,0.009802791,4,11,1,0,1125.202,False,False,True,False
16.0,0.09942555,1,21,1,2,527.3136,False,True,False,False
12.15,0.062384659,1,21,1,2,719.064,False,True,False,False
6.55,0.034745307,3,11,1,0,4399.6064,False,False,True,False
9.6,0.035579135,4,23,0,2,1944.136,False,True,False,False
19.1,0.067569539,1,11,1,0,619.194,False,False,True,False
14.0,0.029697925,3,33,2,0,3178.5292,False,True,False,False
14.85,0.03525037,3,16,0,1,2246.4092,False,True,False,False
4.92,0.045916788,4,33,2,0,2976.126,False,True,False,False
13.5,0.021539999,3,18,0,1,1629.8784,False,True,False,False
15.7,0.027673055,3,18,0,1,3735.138,False,True,False,False
8.97,0.092997032,1,16,0,1,873.5296,False,True,False,False
15.35,0.073283193,1,23,0,2,1771.028,False,True,False,False
14.5,0.041049322,1,35,1,0,1342.2528,False,False,False,True
16.75,0.008525061,1,35,1,0,2512.7292,False,False,False,True
17.7,0.117201696,3,13,0,1,2397.5458,False,True,False,False
6.36,0.005977465,3,16,0,1,2631.2416,False,True,False,False
18.25,0.0,4,35,1,0,4288.4178,False,False,False,True
16.0,0.157528118,3,35,0,2,141.8154,True,False,False,False
8.235,0.082427854,3,23,0,2,2808.3444,False,True,False,False
12.35,0.041802518,1,21,1,2,311.5944,False,True,False,False
18.0,0.015450376,3,23,0,2,1584.604,False,True,False,False
20.0,0.057527544,1,22,0,0,89.2172,True,False,False,False
6.055,0.025512207,3,11,1,0,5592.72,False,False,True,False
6.63,0.174110803,3,22,0,0,499.35,True,False,False,False
11.1,0.175362333,3,35,1,0,4436.8912,False,False,False,True
8.3,0.038367194,1,11,1,0,959.4178,False,False,True,False
20.25,0.014781046,4,33,2,0,3463.4916,False,True,False,False
8.6,0.040268044,4,21,1,2,1707.777,False,True,False,False
19.5,0.014355033,1,13,0,1,552.614,False,True,False,False
5.095,0.129766301,2,18,0,1,3231.1274,False,True,False,False
11.0,0.008997141,2,13,0,1,1938.8096,False,True,False,False
18.25,0.07784544,4,21,1,2,3884.943,False,True,False,False
20.0,0.0,1,11,1,0,401.4774,False,False,True,False
20.1,0.074265816,2,35,1,0,3757.7752,False,False,False,True
6.11,0.102422487,2,35,1,0,1565.9616,False,False,False,True
7.5,0.032811503,4,13,0,1,2614.5966,False,True,False,False
7.22,0.038477325,1,11,1,0,1138.518,False,False,True,False
12.0,0.020411155,2,23,0,2,1091.2462,False,True,False,False
12.15,0.042552418,2,13,0,1,1743.0644,False,True,False,False
11.6,0.009818244,4,13,0,1,5175.9292,False,True,False,False
8.315,0.035572183,3,23,0,2,2902.888,False,True,False,False
12.15,0.04274788,3,21,1,2,2929.52,False,True,False,False
5.905,0.04572322,4,21,1,2,5747.1856,False,True,False,False
8.575,0.023934398,2,18,0,1,958.752,False,True,False,False
17.35,0.146527359,3,21,1,2,2247.075,False,True,False,False
18.6,0.012651172,2,16,0,1,2314.9866,False,True,False,False
19.25,0.107507291,1,35,1,0,441.4254,False,False,False,True
15.1,0.096295326,2,18,0,1,1457.4362,False,True,False,False
7.435,0.0,3,35,1,0,4345.0108,False,False,False,True
7.825,0.079613553,1,16,0,1,1162.4868,False,True,False,False
9.17,0.103398309,3,11,1,0,2576.646,False,False,True,False
20.7,0.16767231,2,22,0,0,247.6776,True,False,False,False
12.1,0.020551458,3,33,2,0,2227.101,False,True,False,False
13.65,0.025961116,1,21,1,2,316.9208,False,True,False,False
8.38,0.046960237,2,21,1,2,2966.139,False,True,False,False
19.75,0.041533438,2,11,1,0,2239.0854,False,False,True,False
8.67,0.065436581,3,23,0,2,2013.3792,False,True,False,False
15.6,0.08126841,2,18,0,1,1789.6704,False,True,False,False
12.35,0.072689818,1,11,1,0,788.3072,False,False,True,False
17.7,0.116723677,3,21,1,2,5163.9448,False,True,False,False
12.5,0.074035423,1,11,1,0,1133.8574,False,False,True,False
20.2,0.059751638,2,33,2,0,1017.3424,False,True,False,False
13.15,0.092854963,3,18,0,1,3010.7476,False,True,False,False
10.0,0.0,4,35,0,2,691.1004,True,False,False,False
11.1,0.044606379,3,35,1,0,4377.635,False,False,False,True
10.85,0.162107603,2,33,2,0,2117.244,False,True,False,False
16.5,0.0,1,35,1,0,1024.6662,False,False,False,True
17.7,0.030060895,3,11,1,0,2013.3792,False,False,True,False
14.35,0.081050006,1,13,0,1,1278.336,False,True,False,False
20.0,0.051783761,2,13,0,1,3433.5306,False,True,False,False
12.3,0.0,1,33,2,0,705.748,False,True,False,False
10.3,0.024998007,3,11,1,0,3448.844,False,False,True,False
15.6,0.105208448,3,33,2,0,4466.1864,False,True,False,False
9.8,0.14118383,1,11,1,0,253.004,False,False,True,False
11.1,0.135692831,4,11,1,0,2628.5784,False,False,True,False
15.6,0.116347087,1,35,1,0,2526.711,False,False,False,True
11.8,0.12150063,1,33,2,0,413.4618,False,True,False,False
7.72,0.088864488,2,13,0,1,3064.0116,False,True,False,False
10.5,0.070912843,2,35,1,0,2410.196,False,False,False,True
19.6,0.041571557,1,23,0,2,623.1888,False,True,False,False
6.425,0.093454899,3,23,0,2,2988.1104,False,True,False,False
20.85,0.021329793,2,23,0,2,940.7754,False,True,False,False
18.0,0.079299474,3,22,0,0,344.8844,True,False,False,False
7.05,0.085138334,2,18,0,1,1310.2944,False,True,False,False
16.25,0.087175137,2,23,0,2,1351.574,False,True,False,False
20.7,0.093214498,1,13,0,1,2143.876,False,True,False,False
5.44,0.025458716,4,33,2,0,3124.5994,False,True,False,False
20.5,0.032741422,1,33,2,0,589.233,False,True,False,False
12.35,0.038560279,2,21,1,2,1208.427,False,True,False,False
12.15,0.130544568,4,35,1,0,7883.072,False,False,False,True
4.61,0.122629121,3,16,0,1,2616.594,False,True,False,False
8.275,0.110913601,2,13,0,1,1254.3672,False,True,False,False
16.6,0.121635591,3,35,1,0,2954.1546,False,False,False,True
8.27,0.128449055,4,11,1,0,4442.2176,False,False,True,False
7.905,0.055098434,2,18,0,1,976.7286,False,True,False,False
16.2,0.0,3,21,1,2,3123.9336,False,True,False,False
16.75,0.0,4,35,0,2,256.9988,True,False,False,False
13.6,0.010013429,3,18,0,1,4587.362,False,True,False,False
9.395,0.040187877,1,13,0,1,1593.9252,False,True,False,False
7.35,0.024044279,4,22,0,0,242.3512,True,False,False,False
15.35,0.014007727,1,33,2,0,292.952,False,True,False,False
14.5,0.041214746,1,33,2,0,629.181,False,True,False,False
12.6,0.031663212,3,11,1,0,1030.6584,False,False,True,False
10.8,0.0,1,33,2,0,1015.345,False,True,False,False
18.85,0.042716162,4,21,1,2,3332.329,False,True,False,False
12.15,0.06479182,4,18,0,1,2277.036,False,True,False,False
11.6,0.009761175,4,16,0,1,1800.3232,False,True,False,False
15.3,0.02295878,2,33,2,0,1845.5976,False,True,False,False
20.35,0.030927632,4,23,0,2,3579.3408,False,True,False,False
14.5,0.103752817,3,22,0,0,307.5996,True,False,False,False
6.89,0.136428395,4,23,0,2,1737.738,False,True,False,False
14.6,0.071904258,2,22,0,0,108.5254,True,False,False,False
16.85,0.026627857,1,11,1,0,745.696,False,False,True,False
8.93,0.028393624,3,33,2,0,1378.206,False,True,False,False
8.31,0.116331694,3,13,0,1,3010.7476,False,True,False,False
19.0,0.112893408,2,22,0,0,524.6504,True,False,False,False
19.7,0.017937483,2,35,1,0,1547.985,False,False,False,True
19.2,0.164438907,4,35,0,2,376.8428,True,False,False,False
5.19,0.044252621,2,23,0,2,1651.184,False,True,False,False
17.0,0.120060274,4,13,0,1,4470.1812,False,True,False,False
11.65,0.010909704,2,33,2,0,1677.816,False,True,False,False
20.25,0.059055045,4,18,0,1,1970.768,False,True,False,False
10.0,0.149223055,3,22,0,0,874.8612,True,False,False,False
10.5,0.084404264,1,35,0,2,143.8128,True,False,False,False
11.1,0.054079556,3,13,0,1,2631.2416,False,True,False,False
11.8,0.057655493,3,11,1,0,1662.5026,False,False,True,False
9.695,0.030413777,4,11,1,0,2217.114,False,False,True,False
13.65,0.049496899,3,13,0,1,2846.295,False,True,False,False
17.75,0.029653914,2,23,0,2,2669.1922,False,True,False,False
11.3,0.047912071,3,11,1,0,1258.362,False,False,True,False
19.7,0.066611321,3,35,1,0,3705.177,False,False,False,True
19.35,0.016611475,2,23,0,2,2651.2156,False,True,False,False
6.905,0.03822479,2,18,0,1,587.2356,False,True,False,False
13.5,0.129016487,2,21,1,2,1846.9292,False,True,False,False
16.85,0.080141165,2,13,0,1,2013.3792,False,True,False,False
20.6,0.0480335,4,18,0,1,3755.112,False,True,False,False
6.175,0.179355893,2,21,1,2,575.2512,False,True,False,False
18.5,0.062510529,3,11,1,0,2059.9852,False,False,True,False
13.35,0.038519399,4,16,0,1,5005.4844,False,True,False,False
9.195,0.047827139,2,35,1,0,3387.5904,False,False,False,True
8.115,0.032208865,3,21,1,2,3739.1328,False,True,False,False
15.85,0.078874948,1,11,1,0,303.6048,False,False,True,False
7.05,0.097275777,4,35,0,2,223.7088,True,False,False,False
16.35,0.020664178,1,13,0,1,1298.31,False,True,False,False
21.35,0.078060605,2,11,1,0,380.8376,False,False,True,False
12.15,0.131714183,4,11,1,0,4434.228,False,False,True,False
16.6,0.135944247,3,21,1,2,2586.633,False,True,False,False
11.6,0.077478931,3,11,1,0,4277.765,False,False,True,False
20.6,0.046114018,3,18,0,1,1070.6064,False,True,False,False
6.615,0.161030847,4,35,0,2,1001.3632,True,False,False,False
20.1,0.054455495,3,23,0,2,2871.5954,False,True,False,False
13.65,0.0,4,11,1,0,4287.752,False,False,True,False
13.3,0.080257683,4,13,0,1,1864.24,False,True,False,False
15.1,0.059037538,4,35,1,0,2607.2728,False,False,False,True
14.15,0.094916347,3,35,1,0,4277.765,False,False,False,True
16.35,0.034393057,1,22,0,0,155.7972,True,False,False,False
5.32,0.093261677,2,11,1,0,1222.4088,False,False,True,False
15.0,0.16143544,3,23,0,2,2766.399,False,True,False,False
8.27,0.089479661,3,33,2,0,2106.5912,False,True,False,False
9.21,0.008722342,2,35,1,0,4508.1318,False,False,False,True
13.1,0.020988798,2,13,0,1,1191.782,False,True,False,False
12.5,0.081260969,4,21,1,2,3085.3172,False,True,False,False
19.1,0.045308131,1,23,0,2,649.8208,False,True,False,False
11.3,0.06705851,4,13,0,1,3293.7126,False,True,False,False
13.65,0.035930784,3,33,2,0,9069.5276,False,True,False,False
17.6,0.018813776,4,35,1,0,5672.616,False,False,False,True
11.15,0.032099989,3,35,1,0,2960.1468,False,False,False,True
18.85,0.06823032,2,11,1,0,1557.972,False,False,True,False
5.59,0.056592115,1,16,0,1,447.4176,False,True,False,False
18.6,0.012643035,2,33,2,0,365.5242,False,True,False,False
9.31,0.063529046,1,22,0,0,126.502,True,False,False,False
6.17,0.010630949,1,23,0,2,1162.4868,False,True,False,False
5.175,0.029490377,2,16,0,1,2858.2794,False,True,False,False
20.2,0.129983688,1,35,0,2,185.0924,True,False,False,False
19.2,0.094300933,4,11,1,0,1695.7926,False,False,True,False
12.85,0.152001201,4,33,2,0,6056.1168,False,True,False,False
16.25,0.039113587,2,33,2,0,1488.7288,False,True,False,False
6.13,0.02848169,2,13,0,1,1310.2944,False,True,False,False
12.3,0.05271592,4,11,1,0,569.259,False,False,True,False
12.0,0.182493512,4,35,0,2,1041.3112,True,False,False,False
10.1,0.050562853,3,22,0,0,463.3968,True,False,False,False
11.15,0.07366703,1,11,1,0,131.8284,False,False,True,False
19.35,0.03322326,3,11,1,0,3301.7022,False,False,True,False
17.25,0.037396492,3,13,0,1,1808.9786,False,True,False,False
19.85,0.054015429,4,16,0,1,4138.6128,False,True,False,False
9.5,0.02210346,4,18,0,1,1370.2164,False,True,False,False
9.395,0.099274694,2,21,1,2,852.224,False,True,False,False
4.59,0.070721656,2,33,2,0,1471.418,False,True,False,False
5.98,0.043554614,3,16,0,1,2354.2688,False,True,False,False
6.46,0.04923932,3,21,1,2,4374.306,False,True,False,False
7.02,0.08114883,3,16,0,1,3563.3616,False,True,False,False
8.52,0.027054244,3,16,0,1,3506.7686,False,True,False,False
12.6,0.036773101,4,22,0,0,249.0092,True,False,False,False
5.94,0.049163321,4,22,0,0,563.2668,True,False,False,False
16.25,0.078168739,1,23,0,2,1653.8472,False,True,False,False
10.695,0.05337973,1,21,1,2,1113.2176,False,True,False,False
5.88,0.030418998,2,13,0,1,1341.587,False,True,False,False
9.3,0.111673587,1,11,1,0,968.739,False,False,True,False
19.5,0.027341529,3,16,0,1,3994.8,False,True,False,False
5.82,0.077634044,4,11,1,0,3844.995,False,False,True,False
8.68,0.008835694,2,23,0,2,1182.4608,False,True,False,False
